id, customer_name, order_date, total_cost, hour, 
27862,Person 27862,114,10.0,21
27863,Person 27863,114,5.0,21
27864,Person 27864,114,5.0,16
27865,Person 27865,114,10.0,21
27866,Person 27866,114,5.0,21
27867,Person 27867,114,25.0,18
27868,Person 27868,114,20.0,18
27869,Person 27869,114,15.0,18
27870,Person 27870,114,10.0,18
27871,Person 27871,114,5.0,18
27872,Person 27872,114,25.0,14
27873,Person 27873,114,20.0,14
27874,Person 27874,114,15.0,14
27875,Person 27875,114,10.0,14
27876,Person 27876,114,5.0,14
27877,Person 27877,114,20.0,16
27878,Person 27878,114,15.0,16
27879,Person 27879,114,10.0,16
27880,Person 27880,114,5.0,16
27881,Person 27881,114,30.0,15
27882,Person 27882,114,25.0,15
27883,Person 27883,114,20.0,15
27884,Person 27884,114,15.0,15
27885,Person 27885,114,10.0,15
27886,Person 27886,114,5.0,15
27887,Person 27887,114,20.0,19
27888,Person 27888,114,15.0,19
27889,Person 27889,114,10.0,19
27890,Person 27890,114,5.0,19
27891,Person 27891,114,5.0,14
27892,Person 27892,114,20.0,11
27893,Person 27893,114,15.0,11
27894,Person 27894,114,10.0,11
27895,Person 27895,114,5.0,11
27896,Person 27896,114,15.0,18
27897,Person 27897,114,10.0,18
27898,Person 27898,114,5.0,18
27899,Person 27899,114,20.0,20
27900,Person 27900,114,15.0,20
27901,Person 27901,114,10.0,20
27902,Person 27902,114,5.0,20
27903,Person 27903,114,15.0,20
27904,Person 27904,114,10.0,20
27905,Person 27905,114,5.0,20
27906,Person 27906,114,30.0,14
27907,Person 27907,114,25.0,14
27908,Person 27908,114,20.0,14
27909,Person 27909,114,15.0,14
27910,Person 27910,114,10.0,14
27911,Person 27911,114,5.0,14
27912,Person 27912,114,15.0,12
27913,Person 27913,114,10.0,12
27914,Person 27914,114,5.0,12
27915,Person 27915,114,15.0,14
27916,Person 27916,114,10.0,14
27917,Person 27917,114,5.0,14
27918,Person 27918,114,10.0,11
27919,Person 27919,114,5.0,11
27920,Person 27920,114,15.0,12
27921,Person 27921,114,10.0,12
27922,Person 27922,114,5.0,12
27923,Person 27923,115,30.0,19
27924,Person 27924,115,25.0,19
27925,Person 27925,115,20.0,19
27926,Person 27926,115,15.0,19
27927,Person 27927,115,10.0,19
27928,Person 27928,115,5.0,19
27929,Person 27929,115,20.0,14
27930,Person 27930,115,15.0,14
27931,Person 27931,115,10.0,14
27932,Person 27932,115,5.0,14
27933,Person 27933,115,15.0,14
27934,Person 27934,115,10.0,14
27935,Person 27935,115,5.0,14
27936,Person 27936,115,15.0,21
27937,Person 27937,115,10.0,21
27938,Person 27938,115,5.0,21
27939,Person 27939,115,30.0,20
27940,Person 27940,115,25.0,20
27941,Person 27941,115,20.0,20
27942,Person 27942,115,15.0,20
27943,Person 27943,115,10.0,20
27944,Person 27944,115,5.0,20
27945,Person 27945,115,30.0,20
27946,Person 27946,115,25.0,20
27947,Person 27947,115,20.0,20
27948,Person 27948,115,15.0,20
27949,Person 27949,115,10.0,20
27950,Person 27950,115,5.0,20
27951,Person 27951,115,30.0,17
27952,Person 27952,115,25.0,17
27953,Person 27953,115,20.0,17
27954,Person 27954,115,15.0,17
27955,Person 27955,115,10.0,17
27956,Person 27956,115,5.0,17
27957,Person 27957,115,15.0,18
27958,Person 27958,115,10.0,18
27959,Person 27959,115,5.0,18
27960,Person 27960,115,5.0,20
27961,Person 27961,115,10.0,17
27962,Person 27962,115,5.0,17
27963,Person 27963,115,10.0,11
27964,Person 27964,115,5.0,11
27965,Person 27965,115,10.0,15
27966,Person 27966,115,5.0,15
27967,Person 27967,115,30.0,19
27968,Person 27968,115,25.0,19
27969,Person 27969,115,20.0,19
27970,Person 27970,115,15.0,19
27971,Person 27971,115,10.0,19
27972,Person 27972,115,5.0,19
27973,Person 27973,115,10.0,13
27974,Person 27974,115,5.0,13
27975,Person 27975,115,15.0,14
27976,Person 27976,115,10.0,14
27977,Person 27977,115,5.0,14
27978,Person 27978,115,30.0,13
27979,Person 27979,115,25.0,13
27980,Person 27980,115,20.0,13
27981,Person 27981,115,15.0,13
27982,Person 27982,115,10.0,13
27983,Person 27983,115,5.0,13
27984,Person 27984,115,30.0,14
27985,Person 27985,115,25.0,14
27986,Person 27986,115,20.0,14
27987,Person 27987,115,15.0,14
27988,Person 27988,115,10.0,14
27989,Person 27989,115,5.0,14
27990,Person 27990,115,5.0,21
27991,Person 27991,115,5.0,15
27992,Person 27992,115,25.0,15
27993,Person 27993,115,20.0,15
27994,Person 27994,115,15.0,15
27995,Person 27995,115,10.0,15
27996,Person 27996,115,5.0,15
27997,Person 27997,115,15.0,16
27998,Person 27998,115,10.0,16
27999,Person 27999,115,5.0,16
28000,Person 28000,115,10.0,21
28001,Person 28001,115,5.0,21
28002,Person 28002,115,10.0,12
28003,Person 28003,115,5.0,12
28004,Person 28004,115,25.0,19
28005,Person 28005,115,20.0,19
28006,Person 28006,115,15.0,19
28007,Person 28007,115,10.0,19
28008,Person 28008,115,5.0,19
28009,Person 28009,115,20.0,19
28010,Person 28010,115,15.0,19
28011,Person 28011,115,10.0,19
28012,Person 28012,115,5.0,19
28013,Person 28013,115,25.0,14
28014,Person 28014,115,20.0,14
28015,Person 28015,115,15.0,14
28016,Person 28016,115,10.0,14
28017,Person 28017,115,5.0,14
28018,Person 28018,115,15.0,17
28019,Person 28019,115,10.0,17
28020,Person 28020,115,5.0,17
28021,Person 28021,115,25.0,16
28022,Person 28022,115,20.0,16
28023,Person 28023,115,15.0,16
28024,Person 28024,115,10.0,16
28025,Person 28025,115,5.0,16
28026,Person 28026,115,15.0,19
28027,Person 28027,115,10.0,19
28028,Person 28028,115,5.0,19
28029,Person 28029,115,5.0,15
28030,Person 28030,115,5.0,16
28031,Person 28031,115,15.0,13
28032,Person 28032,115,10.0,13
28033,Person 28033,115,5.0,13
28034,Person 28034,115,30.0,12
28035,Person 28035,115,25.0,12
28036,Person 28036,115,20.0,12
28037,Person 28037,115,15.0,12
28038,Person 28038,115,10.0,12
28039,Person 28039,115,5.0,12
28040,Person 28040,115,10.0,18
28041,Person 28041,115,5.0,18
28042,Person 28042,115,30.0,18
28043,Person 28043,115,25.0,18
28044,Person 28044,115,20.0,18
28045,Person 28045,115,15.0,18
28046,Person 28046,115,10.0,18
28047,Person 28047,115,5.0,18
28048,Person 28048,115,5.0,20
28049,Person 28049,115,5.0,11
28050,Person 28050,115,10.0,15
28051,Person 28051,115,5.0,15
28052,Person 28052,115,25.0,14
28053,Person 28053,115,20.0,14
28054,Person 28054,115,15.0,14
28055,Person 28055,115,10.0,14
28056,Person 28056,115,5.0,14
28057,Person 28057,115,5.0,17
28058,Person 28058,115,10.0,17
28059,Person 28059,115,5.0,17
28060,Person 28060,115,25.0,17
28061,Person 28061,115,20.0,17
28062,Person 28062,115,15.0,17
28063,Person 28063,115,10.0,17
28064,Person 28064,115,5.0,17
28065,Person 28065,115,5.0,17
28066,Person 28066,115,10.0,19
28067,Person 28067,115,5.0,19
28068,Person 28068,116,10.0,13
28069,Person 28069,116,5.0,13
28070,Person 28070,116,5.0,15
28071,Person 28071,116,20.0,15
28072,Person 28072,116,15.0,15
28073,Person 28073,116,10.0,15
28074,Person 28074,116,5.0,15
28075,Person 28075,116,30.0,20
28076,Person 28076,116,25.0,20
28077,Person 28077,116,20.0,20
28078,Person 28078,116,15.0,20
28079,Person 28079,116,10.0,20
28080,Person 28080,116,5.0,20
28081,Person 28081,116,30.0,14
28082,Person 28082,116,25.0,14
28083,Person 28083,116,20.0,14
28084,Person 28084,116,15.0,14
28085,Person 28085,116,10.0,14
28086,Person 28086,116,5.0,14
28087,Person 28087,116,15.0,19
28088,Person 28088,116,10.0,19
28089,Person 28089,116,5.0,19
28090,Person 28090,116,10.0,15
28091,Person 28091,116,5.0,15
28092,Person 28092,116,5.0,18
28093,Person 28093,116,30.0,12
28094,Person 28094,116,25.0,12
28095,Person 28095,116,20.0,12
28096,Person 28096,116,15.0,12
28097,Person 28097,116,10.0,12
28098,Person 28098,116,5.0,12
28099,Person 28099,116,15.0,12
28100,Person 28100,116,10.0,12
28101,Person 28101,116,5.0,12
28102,Person 28102,116,10.0,11
28103,Person 28103,116,5.0,11
28104,Person 28104,116,30.0,16
28105,Person 28105,116,25.0,16
28106,Person 28106,116,20.0,16
28107,Person 28107,116,15.0,16
28108,Person 28108,116,10.0,16
28109,Person 28109,116,5.0,16
28110,Person 28110,116,20.0,14
28111,Person 28111,116,15.0,14
28112,Person 28112,116,10.0,14
28113,Person 28113,116,5.0,14
28114,Person 28114,116,20.0,13
28115,Person 28115,116,15.0,13
28116,Person 28116,116,10.0,13
28117,Person 28117,116,5.0,13
28118,Person 28118,116,15.0,17
28119,Person 28119,116,10.0,17
28120,Person 28120,116,5.0,17
28121,Person 28121,116,15.0,15
28122,Person 28122,116,10.0,15
28123,Person 28123,116,5.0,15
28124,Person 28124,116,5.0,21
28125,Person 28125,116,25.0,17
28126,Person 28126,116,20.0,17
28127,Person 28127,116,15.0,17
28128,Person 28128,116,10.0,17
28129,Person 28129,116,5.0,17
28130,Person 28130,116,10.0,17
28131,Person 28131,116,5.0,17
28132,Person 28132,116,25.0,14
28133,Person 28133,116,20.0,14
28134,Person 28134,116,15.0,14
28135,Person 28135,116,10.0,14
28136,Person 28136,116,5.0,14
28137,Person 28137,116,15.0,14
28138,Person 28138,116,10.0,14
28139,Person 28139,116,5.0,14
28140,Person 28140,116,30.0,21
28141,Person 28141,116,25.0,21
28142,Person 28142,116,20.0,21
28143,Person 28143,116,15.0,21
28144,Person 28144,116,10.0,21
28145,Person 28145,116,5.0,21
28146,Person 28146,116,30.0,19
28147,Person 28147,116,25.0,19
28148,Person 28148,116,20.0,19
28149,Person 28149,116,15.0,19
28150,Person 28150,116,10.0,19
28151,Person 28151,116,5.0,19
28152,Person 28152,116,15.0,11
28153,Person 28153,116,10.0,11
28154,Person 28154,116,5.0,11
28155,Person 28155,116,25.0,15
28156,Person 28156,116,20.0,15
28157,Person 28157,116,15.0,15
28158,Person 28158,116,10.0,15
28159,Person 28159,116,5.0,15
28160,Person 28160,116,15.0,12
28161,Person 28161,116,10.0,12
28162,Person 28162,116,5.0,12
28163,Person 28163,116,5.0,11
28164,Person 28164,116,20.0,17
28165,Person 28165,116,15.0,17
28166,Person 28166,116,10.0,17
28167,Person 28167,116,5.0,17
28168,Person 28168,116,20.0,16
28169,Person 28169,116,15.0,16
28170,Person 28170,116,10.0,16
28171,Person 28171,116,5.0,16
28172,Person 28172,116,10.0,20
28173,Person 28173,116,5.0,20
28174,Person 28174,116,10.0,19
28175,Person 28175,116,5.0,19
28176,Person 28176,116,20.0,11
28177,Person 28177,116,15.0,11
28178,Person 28178,116,10.0,11
28179,Person 28179,116,5.0,11
28180,Person 28180,116,25.0,15
28181,Person 28181,116,20.0,15
28182,Person 28182,116,15.0,15
28183,Person 28183,116,10.0,15
28184,Person 28184,116,5.0,15
28185,Person 28185,116,10.0,18
28186,Person 28186,116,5.0,18
28187,Person 28187,116,5.0,16
28188,Person 28188,116,5.0,21
28189,Person 28189,116,10.0,11
28190,Person 28190,116,5.0,11
28191,Person 28191,116,25.0,19
28192,Person 28192,116,20.0,19
28193,Person 28193,116,15.0,19
28194,Person 28194,116,10.0,19
28195,Person 28195,116,5.0,19
28196,Person 28196,116,5.0,19
28197,Person 28197,117,5.0,15
28198,Person 28198,117,10.0,16
28199,Person 28199,117,5.0,16
28200,Person 28200,117,15.0,20
28201,Person 28201,117,10.0,20
28202,Person 28202,117,5.0,20
28203,Person 28203,117,25.0,21
28204,Person 28204,117,20.0,21
28205,Person 28205,117,15.0,21
28206,Person 28206,117,10.0,21
28207,Person 28207,117,5.0,21
28208,Person 28208,117,20.0,19
28209,Person 28209,117,15.0,19
28210,Person 28210,117,10.0,19
28211,Person 28211,117,5.0,19
28212,Person 28212,117,15.0,21
28213,Person 28213,117,10.0,21
28214,Person 28214,117,5.0,21
28215,Person 28215,117,15.0,15
28216,Person 28216,117,10.0,15
28217,Person 28217,117,5.0,15
28218,Person 28218,117,10.0,14
28219,Person 28219,117,5.0,14
28220,Person 28220,117,15.0,15
28221,Person 28221,117,10.0,15
28222,Person 28222,117,5.0,15
28223,Person 28223,117,10.0,11
28224,Person 28224,117,5.0,11
28225,Person 28225,117,20.0,21
28226,Person 28226,117,15.0,21
28227,Person 28227,117,10.0,21
28228,Person 28228,117,5.0,21
28229,Person 28229,117,10.0,16
28230,Person 28230,117,5.0,16
28231,Person 28231,117,5.0,16
28232,Person 28232,117,20.0,20
28233,Person 28233,117,15.0,20
28234,Person 28234,117,10.0,20
28235,Person 28235,117,5.0,20
28236,Person 28236,117,10.0,21
28237,Person 28237,117,5.0,21
28238,Person 28238,117,15.0,21
28239,Person 28239,117,10.0,21
28240,Person 28240,117,5.0,21
28241,Person 28241,117,20.0,16
28242,Person 28242,117,15.0,16
28243,Person 28243,117,10.0,16
28244,Person 28244,117,5.0,16
28245,Person 28245,117,30.0,11
28246,Person 28246,117,25.0,11
28247,Person 28247,117,20.0,11
28248,Person 28248,117,15.0,11
28249,Person 28249,117,10.0,11
28250,Person 28250,117,5.0,11
28251,Person 28251,117,20.0,18
28252,Person 28252,117,15.0,18
28253,Person 28253,117,10.0,18
28254,Person 28254,117,5.0,18
28255,Person 28255,117,25.0,13
28256,Person 28256,117,20.0,13
28257,Person 28257,117,15.0,13
28258,Person 28258,117,10.0,13
28259,Person 28259,117,5.0,13
28260,Person 28260,117,20.0,14
28261,Person 28261,117,15.0,14
28262,Person 28262,117,10.0,14
28263,Person 28263,117,5.0,14
28264,Person 28264,117,20.0,13
28265,Person 28265,117,15.0,13
28266,Person 28266,117,10.0,13
28267,Person 28267,117,5.0,13
28268,Person 28268,117,15.0,19
28269,Person 28269,117,10.0,19
28270,Person 28270,117,5.0,19
28271,Person 28271,117,30.0,18
28272,Person 28272,117,25.0,18
28273,Person 28273,117,20.0,18
28274,Person 28274,117,15.0,18
28275,Person 28275,117,10.0,18
28276,Person 28276,117,5.0,18
28277,Person 28277,117,30.0,11
28278,Person 28278,117,25.0,11
28279,Person 28279,117,20.0,11
28280,Person 28280,117,15.0,11
28281,Person 28281,117,10.0,11
28282,Person 28282,117,5.0,11
28283,Person 28283,117,25.0,14
28284,Person 28284,117,20.0,14
28285,Person 28285,117,15.0,14
28286,Person 28286,117,10.0,14
28287,Person 28287,117,5.0,14
28288,Person 28288,117,10.0,18
28289,Person 28289,117,5.0,18
28290,Person 28290,117,30.0,15
28291,Person 28291,117,25.0,15
28292,Person 28292,117,20.0,15
28293,Person 28293,117,15.0,15
28294,Person 28294,117,10.0,15
28295,Person 28295,117,5.0,15
28296,Person 28296,117,20.0,20
28297,Person 28297,117,15.0,20
28298,Person 28298,117,10.0,20
28299,Person 28299,117,5.0,20
28300,Person 28300,117,25.0,17
28301,Person 28301,117,20.0,17
28302,Person 28302,117,15.0,17
28303,Person 28303,117,10.0,17
28304,Person 28304,117,5.0,17
28305,Person 28305,117,10.0,12
28306,Person 28306,117,5.0,12
28307,Person 28307,117,20.0,14
28308,Person 28308,117,15.0,14
28309,Person 28309,117,10.0,14
28310,Person 28310,117,5.0,14
28311,Person 28311,117,15.0,17
28312,Person 28312,117,10.0,17
28313,Person 28313,117,5.0,17
28314,Person 28314,117,25.0,16
28315,Person 28315,117,20.0,16
28316,Person 28316,117,15.0,16
28317,Person 28317,117,10.0,16
28318,Person 28318,117,5.0,16
28319,Person 28319,117,10.0,15
28320,Person 28320,117,5.0,15
28321,Person 28321,117,20.0,11
28322,Person 28322,117,15.0,11
28323,Person 28323,117,10.0,11
28324,Person 28324,117,5.0,11
28325,Person 28325,117,30.0,17
28326,Person 28326,117,25.0,17
28327,Person 28327,117,20.0,17
28328,Person 28328,117,15.0,17
28329,Person 28329,117,10.0,17
28330,Person 28330,117,5.0,17
28331,Person 28331,117,5.0,20
28332,Person 28332,117,10.0,21
28333,Person 28333,117,5.0,21
28334,Person 28334,117,20.0,21
28335,Person 28335,117,15.0,21
28336,Person 28336,117,10.0,21
28337,Person 28337,117,5.0,21
28338,Person 28338,117,15.0,13
28339,Person 28339,117,10.0,13
28340,Person 28340,117,5.0,13
28341,Person 28341,117,30.0,16
28342,Person 28342,117,25.0,16
28343,Person 28343,117,20.0,16
28344,Person 28344,117,15.0,16
28345,Person 28345,117,10.0,16
28346,Person 28346,117,5.0,16
28347,Person 28347,117,25.0,11
28348,Person 28348,117,20.0,11
28349,Person 28349,117,15.0,11
28350,Person 28350,117,10.0,11
28351,Person 28351,117,5.0,11
28352,Person 28352,117,25.0,18
28353,Person 28353,117,20.0,18
28354,Person 28354,117,15.0,18
28355,Person 28355,117,10.0,18
28356,Person 28356,117,5.0,18
28357,Person 28357,117,30.0,18
28358,Person 28358,117,25.0,18
28359,Person 28359,117,20.0,18
28360,Person 28360,117,15.0,18
28361,Person 28361,117,10.0,18
28362,Person 28362,117,5.0,18
28363,Person 28363,117,15.0,21
28364,Person 28364,117,10.0,21
28365,Person 28365,117,5.0,21
28366,Person 28366,117,20.0,12
28367,Person 28367,117,15.0,12
28368,Person 28368,117,10.0,12
28369,Person 28369,117,5.0,12
28370,Person 28370,117,15.0,19
28371,Person 28371,117,10.0,19
28372,Person 28372,117,5.0,19
28373,Person 28373,117,15.0,12
28374,Person 28374,117,10.0,12
28375,Person 28375,117,5.0,12
28376,Person 28376,117,25.0,12
28377,Person 28377,117,20.0,12
28378,Person 28378,117,15.0,12
28379,Person 28379,117,10.0,12
28380,Person 28380,117,5.0,12
28381,Person 28381,117,20.0,21
28382,Person 28382,117,15.0,21
28383,Person 28383,117,10.0,21
28384,Person 28384,117,5.0,21
28385,Person 28385,117,25.0,20
28386,Person 28386,117,20.0,20
28387,Person 28387,117,15.0,20
28388,Person 28388,117,10.0,20
28389,Person 28389,117,5.0,20
28390,Person 28390,117,15.0,11
28391,Person 28391,117,10.0,11
28392,Person 28392,117,5.0,11
28393,Person 28393,117,30.0,19
28394,Person 28394,117,25.0,19
28395,Person 28395,117,20.0,19
28396,Person 28396,117,15.0,19
28397,Person 28397,117,10.0,19
28398,Person 28398,117,5.0,19
28399,Person 28399,117,5.0,16
28400,Person 28400,117,25.0,16
28401,Person 28401,117,20.0,16
28402,Person 28402,117,15.0,16
28403,Person 28403,117,10.0,16
28404,Person 28404,117,5.0,16
28405,Person 28405,117,15.0,11
28406,Person 28406,117,10.0,11
28407,Person 28407,117,5.0,11
28408,Person 28408,117,20.0,17
28409,Person 28409,117,15.0,17
28410,Person 28410,117,10.0,17
28411,Person 28411,117,5.0,17
28412,Person 28412,117,10.0,15
28413,Person 28413,117,5.0,15
28414,Person 28414,117,10.0,12
28415,Person 28415,117,5.0,12
28416,Person 28416,117,5.0,18
28417,Person 28417,117,15.0,11
28418,Person 28418,117,10.0,11
28419,Person 28419,117,5.0,11
28420,Person 28420,117,15.0,15
28421,Person 28421,117,10.0,15
28422,Person 28422,117,5.0,15
28423,Person 28423,117,20.0,16
28424,Person 28424,117,15.0,16
28425,Person 28425,117,10.0,16
28426,Person 28426,117,5.0,16
28427,Person 28427,117,5.0,17
28428,Person 28428,117,15.0,12
28429,Person 28429,117,10.0,12
28430,Person 28430,117,5.0,12
28431,Person 28431,117,25.0,12
28432,Person 28432,117,20.0,12
28433,Person 28433,117,15.0,12
28434,Person 28434,117,10.0,12
28435,Person 28435,117,5.0,12
28436,Person 28436,117,10.0,19
28437,Person 28437,117,5.0,19
28438,Person 28438,117,25.0,20
28439,Person 28439,117,20.0,20
28440,Person 28440,117,15.0,20
28441,Person 28441,117,10.0,20
28442,Person 28442,117,5.0,20
28443,Person 28443,117,20.0,20
28444,Person 28444,117,15.0,20
28445,Person 28445,117,10.0,20
28446,Person 28446,117,5.0,20
28447,Person 28447,117,25.0,20
28448,Person 28448,117,20.0,20
28449,Person 28449,117,15.0,20
28450,Person 28450,117,10.0,20
28451,Person 28451,117,5.0,20
28452,Person 28452,117,25.0,19
28453,Person 28453,117,20.0,19
28454,Person 28454,117,15.0,19
28455,Person 28455,117,10.0,19
28456,Person 28456,117,5.0,19
28457,Person 28457,117,20.0,20
28458,Person 28458,117,15.0,20
28459,Person 28459,117,10.0,20
28460,Person 28460,117,5.0,20
28461,Person 28461,117,15.0,21
28462,Person 28462,117,10.0,21
28463,Person 28463,117,5.0,21
28464,Person 28464,117,10.0,19
28465,Person 28465,117,5.0,19
28466,Person 28466,117,15.0,20
28467,Person 28467,117,10.0,20
28468,Person 28468,117,5.0,20
28469,Person 28469,117,10.0,12
28470,Person 28470,117,5.0,12
28471,Person 28471,117,10.0,11
28472,Person 28472,117,5.0,11
28473,Person 28473,117,10.0,12
28474,Person 28474,117,5.0,12
28475,Person 28475,117,5.0,13
28476,Person 28476,118,10.0,19
28477,Person 28477,118,5.0,19
28478,Person 28478,118,10.0,12
28479,Person 28479,118,5.0,12
28480,Person 28480,118,30.0,20
28481,Person 28481,118,25.0,20
28482,Person 28482,118,20.0,20
28483,Person 28483,118,15.0,20
28484,Person 28484,118,10.0,20
28485,Person 28485,118,5.0,20
28486,Person 28486,118,10.0,11
28487,Person 28487,118,5.0,11
28488,Person 28488,118,30.0,12
28489,Person 28489,118,25.0,12
28490,Person 28490,118,20.0,12
28491,Person 28491,118,15.0,12
28492,Person 28492,118,10.0,12
28493,Person 28493,118,5.0,12
28494,Person 28494,118,25.0,15
28495,Person 28495,118,20.0,15
28496,Person 28496,118,15.0,15
28497,Person 28497,118,10.0,15
28498,Person 28498,118,5.0,15
28499,Person 28499,118,10.0,18
28500,Person 28500,118,5.0,18
28501,Person 28501,118,30.0,18
28502,Person 28502,118,25.0,18
28503,Person 28503,118,20.0,18
28504,Person 28504,118,15.0,18
28505,Person 28505,118,10.0,18
28506,Person 28506,118,5.0,18
28507,Person 28507,118,20.0,14
28508,Person 28508,118,15.0,14
28509,Person 28509,118,10.0,14
28510,Person 28510,118,5.0,14
28511,Person 28511,118,10.0,11
28512,Person 28512,118,5.0,11
28513,Person 28513,118,5.0,13
28514,Person 28514,118,20.0,15
28515,Person 28515,118,15.0,15
28516,Person 28516,118,10.0,15
28517,Person 28517,118,5.0,15
28518,Person 28518,118,20.0,16
28519,Person 28519,118,15.0,16
28520,Person 28520,118,10.0,16
28521,Person 28521,118,5.0,16
28522,Person 28522,118,5.0,16
28523,Person 28523,118,20.0,15
28524,Person 28524,118,15.0,15
28525,Person 28525,118,10.0,15
28526,Person 28526,118,5.0,15
28527,Person 28527,118,20.0,13
28528,Person 28528,118,15.0,13
28529,Person 28529,118,10.0,13
28530,Person 28530,118,5.0,13
28531,Person 28531,118,15.0,12
28532,Person 28532,118,10.0,12
28533,Person 28533,118,5.0,12
28534,Person 28534,118,20.0,21
28535,Person 28535,118,15.0,21
28536,Person 28536,118,10.0,21
28537,Person 28537,118,5.0,21
28538,Person 28538,118,30.0,13
28539,Person 28539,118,25.0,13
28540,Person 28540,118,20.0,13
28541,Person 28541,118,15.0,13
28542,Person 28542,118,10.0,13
28543,Person 28543,118,5.0,13
28544,Person 28544,118,25.0,15
28545,Person 28545,118,20.0,15
28546,Person 28546,118,15.0,15
28547,Person 28547,118,10.0,15
28548,Person 28548,118,5.0,15
28549,Person 28549,118,10.0,11
28550,Person 28550,118,5.0,11
28551,Person 28551,118,5.0,11
28552,Person 28552,118,30.0,21
28553,Person 28553,118,25.0,21
28554,Person 28554,118,20.0,21
28555,Person 28555,118,15.0,21
28556,Person 28556,118,10.0,21
28557,Person 28557,118,5.0,21
28558,Person 28558,118,20.0,12
28559,Person 28559,118,15.0,12
28560,Person 28560,118,10.0,12
28561,Person 28561,118,5.0,12
28562,Person 28562,118,30.0,16
28563,Person 28563,118,25.0,16
28564,Person 28564,118,20.0,16
28565,Person 28565,118,15.0,16
28566,Person 28566,118,10.0,16
28567,Person 28567,118,5.0,16
28568,Person 28568,118,25.0,14
28569,Person 28569,118,20.0,14
28570,Person 28570,118,15.0,14
28571,Person 28571,118,10.0,14
28572,Person 28572,118,5.0,14
28573,Person 28573,118,15.0,19
28574,Person 28574,118,10.0,19
28575,Person 28575,118,5.0,19
28576,Person 28576,118,20.0,21
28577,Person 28577,118,15.0,21
28578,Person 28578,118,10.0,21
28579,Person 28579,118,5.0,21
28580,Person 28580,118,25.0,21
28581,Person 28581,118,20.0,21
28582,Person 28582,118,15.0,21
28583,Person 28583,118,10.0,21
28584,Person 28584,118,5.0,21
28585,Person 28585,118,25.0,13
28586,Person 28586,118,20.0,13
28587,Person 28587,118,15.0,13
28588,Person 28588,118,10.0,13
28589,Person 28589,118,5.0,13
28590,Person 28590,118,25.0,18
28591,Person 28591,118,20.0,18
28592,Person 28592,118,15.0,18
28593,Person 28593,118,10.0,18
28594,Person 28594,118,5.0,18
28595,Person 28595,118,10.0,18
28596,Person 28596,118,5.0,18
28597,Person 28597,118,10.0,12
28598,Person 28598,118,5.0,12
28599,Person 28599,118,25.0,12
28600,Person 28600,118,20.0,12
28601,Person 28601,118,15.0,12
28602,Person 28602,118,10.0,12
28603,Person 28603,118,5.0,12
28604,Person 28604,118,15.0,20
28605,Person 28605,118,10.0,20
28606,Person 28606,118,5.0,20
28607,Person 28607,118,30.0,11
28608,Person 28608,118,25.0,11
28609,Person 28609,118,20.0,11
28610,Person 28610,118,15.0,11
28611,Person 28611,118,10.0,11
28612,Person 28612,118,5.0,11
28613,Person 28613,118,20.0,11
28614,Person 28614,118,15.0,11
28615,Person 28615,118,10.0,11
28616,Person 28616,118,5.0,11
28617,Person 28617,118,30.0,13
28618,Person 28618,118,25.0,13
28619,Person 28619,118,20.0,13
28620,Person 28620,118,15.0,13
28621,Person 28621,118,10.0,13
28622,Person 28622,118,5.0,13
28623,Person 28623,118,20.0,13
28624,Person 28624,118,15.0,13
28625,Person 28625,118,10.0,13
28626,Person 28626,118,5.0,13
28627,Person 28627,118,25.0,11
28628,Person 28628,118,20.0,11
28629,Person 28629,118,15.0,11
28630,Person 28630,118,10.0,11
28631,Person 28631,118,5.0,11
28632,Person 28632,118,30.0,18
28633,Person 28633,118,25.0,18
28634,Person 28634,118,20.0,18
28635,Person 28635,118,15.0,18
28636,Person 28636,118,10.0,18
28637,Person 28637,118,5.0,18
28638,Person 28638,118,20.0,17
28639,Person 28639,118,15.0,17
28640,Person 28640,118,10.0,17
28641,Person 28641,118,5.0,17
28642,Person 28642,118,25.0,15
28643,Person 28643,118,20.0,15
28644,Person 28644,118,15.0,15
28645,Person 28645,118,10.0,15
28646,Person 28646,118,5.0,15
28647,Person 28647,118,10.0,12
28648,Person 28648,118,5.0,12
28649,Person 28649,118,5.0,18
28650,Person 28650,118,25.0,16
28651,Person 28651,118,20.0,16
28652,Person 28652,118,15.0,16
28653,Person 28653,118,10.0,16
28654,Person 28654,118,5.0,16
28655,Person 28655,118,25.0,12
28656,Person 28656,118,20.0,12
28657,Person 28657,118,15.0,12
28658,Person 28658,118,10.0,12
28659,Person 28659,118,5.0,12
28660,Person 28660,118,30.0,12
28661,Person 28661,118,25.0,12
28662,Person 28662,118,20.0,12
28663,Person 28663,118,15.0,12
28664,Person 28664,118,10.0,12
28665,Person 28665,118,5.0,12
28666,Person 28666,118,25.0,17
28667,Person 28667,118,20.0,17
28668,Person 28668,118,15.0,17
28669,Person 28669,118,10.0,17
28670,Person 28670,118,5.0,17
28671,Person 28671,118,30.0,16
28672,Person 28672,118,25.0,16
28673,Person 28673,118,20.0,16
28674,Person 28674,118,15.0,16
28675,Person 28675,118,10.0,16
28676,Person 28676,118,5.0,16
28677,Person 28677,118,25.0,17
28678,Person 28678,118,20.0,17
28679,Person 28679,118,15.0,17
28680,Person 28680,118,10.0,17
28681,Person 28681,118,5.0,17
28682,Person 28682,118,15.0,20
28683,Person 28683,118,10.0,20
